cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.0001,0,,14,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.00145,.0003,,139,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.004225,.000325,,138,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.001,.000125,,137,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.0013,0,,136,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.002075,.000125,,135,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.001275,.00025,,134,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.001075,.0001,,133,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.00605,.000025,,132,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.002775,.000175,,131,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.0012,.000375,,130,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.00015,0,,13,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.002075,.00005,,129,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.002225,.00005,,128,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.001025,.000225,,127,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.010475,.000075,,126,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.016225,.0001,,125,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.001325,.000025,,124,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.004175,.00005,,123,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.011025,.0001,,122,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.0015,.000025,,121,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.00185,.000025,,120,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.0001,0,,12,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.0054,.000075,,119,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.001475,.000275,,118,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.003125,.00005,,117,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.0062,0,,116,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.002175,.000175,,115,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.00185,.00005,,114,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.005375,.00005,,113,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.00315,.00005,,112,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.002575,.000075,,111,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.0033,.000025,,110,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.000275,.000025,,11,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.00295,0,,109,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.001525,.000125,,108,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.002925,.00005,,107,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.002625,.0001,,106,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.00115,.00005,,105,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.001625,.00005,,104,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.004375,.000025,,103,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.00245,0,,102,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.001375,.000125,,101,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.002975,.000025,,100,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.000075,0,,10,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.000125,0,,1,14:02:03  3 Sep 2020,40000
2020,President,polls-plus,9/3/2020,Trump,Biden,"",.0001,0,,0,14:02:03  3 Sep 2020,40000
